state,fips,cases,deaths,new_cases,new_deaths
Oregon,41003.0,62.0,5.0,0.0,0.0
Oregon,41003.0,62.0,5.0,0.0,0.0
Oregon,41003.0,62.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,1.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,63.0,5.0,0.0,0.0
Oregon,41003.0,66.0,5.0,3.0,0.0
Oregon,41003.0,66.0,5.0,0.0,0.0
Oregon,41003.0,66.0,5.0,0.0,0.0
Oregon,41003.0,66.0,5.0,0.0,0.0
Oregon,41003.0,67.0,5.0,1.0,0.0
Oregon,41003.0,69.0,5.0,2.0,0.0
Oregon,41003.0,68.0,5.0,-1.0,0.0
Oregon,41003.0,70.0,5.0,2.0,0.0
Oregon,41003.0,76.0,5.0,6.0,0.0
Oregon,41003.0,80.0,5.0,4.0,0.0
Oregon,41003.0,82.0,5.0,2.0,0.0
Oregon,41003.0,82.0,5.0,0.0,0.0
Oregon,41003.0,82.0,5.0,0.0,0.0
Oregon,41003.0,82.0,5.0,0.0,0.0
Oregon,41003.0,84.0,5.0,2.0,0.0
Oregon,41003.0,83.0,5.0,-1.0,0.0
Oregon,41003.0,91.0,5.0,8.0,0.0
Oregon,41003.0,93.0,5.0,2.0,0.0
Oregon,41003.0,94.0,5.0,1.0,0.0
Oregon,41003.0,95.0,5.0,1.0,0.0
Oregon,41003.0,97.0,5.0,2.0,0.0
Oregon,41003.0,98.0,6.0,1.0,1.0
Oregon,41003.0,99.0,6.0,1.0,0.0
Oregon,41003.0,105.0,6.0,6.0,0.0
Oregon,41003.0,112.0,6.0,7.0,0.0
Oregon,41003.0,114.0,6.0,2.0,0.0
Oregon,41003.0,115.0,6.0,1.0,0.0
Oregon,41003.0,116.0,6.0,1.0,0.0
Oregon,41003.0,117.0,6.0,1.0,0.0
Oregon,41003.0,122.0,6.0,5.0,0.0
Oregon,41003.0,124.0,6.0,2.0,0.0
Oregon,41003.0,128.0,6.0,4.0,0.0
Oregon,41003.0,128.0,6.0,0.0,0.0
Oregon,41003.0,128.0,6.0,0.0,0.0
Oregon,41003.0,129.0,6.0,1.0,0.0
Oregon,41003.0,132.0,6.0,3.0,0.0
Oregon,41003.0,132.0,6.0,0.0,0.0
Oregon,41003.0,132.0,6.0,0.0,0.0
Oregon,41003.0,133.0,6.0,1.0,0.0
Oregon,41003.0,134.0,6.0,1.0,0.0
Oregon,41003.0,136.0,6.0,2.0,0.0
Oregon,41003.0,138.0,6.0,2.0,0.0
Oregon,41003.0,141.0,6.0,3.0,0.0
Oregon,41003.0,148.0,6.0,7.0,0.0
Oregon,41003.0,151.0,6.0,3.0,0.0
Oregon,41003.0,154.0,6.0,3.0,0.0
Oregon,41003.0,155.0,6.0,1.0,0.0
Oregon,41003.0,157.0,6.0,2.0,0.0
Oregon,41003.0,160.0,6.0,3.0,0.0
Oregon,41003.0,162.0,6.0,2.0,0.0
Oregon,41003.0,161.0,6.0,-1.0,0.0
Oregon,41003.0,164.0,6.0,3.0,0.0
Oregon,41003.0,169.0,6.0,5.0,0.0
Oregon,41003.0,169.0,6.0,0.0,0.0
Oregon,41003.0,169.0,6.0,0.0,0.0
Oregon,41003.0,171.0,6.0,2.0,0.0
Oregon,41003.0,178.0,6.0,7.0,0.0
Oregon,41003.0,181.0,6.0,3.0,0.0
Oregon,41003.0,182.0,6.0,1.0,0.0
Oregon,41003.0,186.0,6.0,4.0,0.0
Oregon,41003.0,186.0,6.0,0.0,0.0
Oregon,41003.0,186.0,6.0,0.0,0.0
Oregon,41003.0,189.0,6.0,3.0,0.0
Oregon,41003.0,190.0,6.0,1.0,0.0
Oregon,41003.0,194.0,6.0,4.0,0.0
Oregon,41003.0,196.0,6.0,2.0,0.0
Oregon,41003.0,201.0,6.0,5.0,0.0
Oregon,41003.0,201.0,6.0,0.0,0.0
Oregon,41003.0,202.0,6.0,1.0,0.0
Oregon,41003.0,206.0,6.0,4.0,0.0
Oregon,41003.0,206.0,6.0,0.0,0.0
Oregon,41003.0,207.0,6.0,1.0,0.0
Oregon,41003.0,208.0,6.0,1.0,0.0
Oregon,41003.0,208.0,6.0,0.0,0.0
Oregon,41003.0,213.0,6.0,5.0,0.0
Oregon,41003.0,213.0,6.0,0.0,0.0
Oregon,41003.0,217.0,6.0,4.0,0.0
